지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),지면온도(°C)
271,봉화,2020-01-01 20:00,-1.1,,1.2,69,990.1,-1.6
271,봉화,2020-01-01 21:00,-.9,,2.5,65,990.2,-2.3
271,봉화,2020-01-01 22:00,-1.1,,2.4,65,989.9,-3.1
271,봉화,2020-01-01 23:00,-.8,,3.9,63,990,-3.3
271,봉화,2020-01-02 00:00,-1.1,,3.2,66,989.9,-3.7
272,영주,2020-01-01 01:00,-5.4,,1.8,46,1004.9,-6.5
272,영주,2020-01-01 02:00,-6.4,,2.2,55,1004.5,-6.3
272,영주,2020-01-01 03:00,-6.9,,1.2,60,1004.4,-5.8
272,영주,2020-01-01 04:00,-4.1,,3.2,61,1004.1,-4.4
272,영주,2020-01-01 05:00,-2.8,,4.4,68,1003.7,-4
272,영주,2020-01-01 06:00,-2.5,,5.9,67,1003.5,-3.7
272,영주,2020-01-01 07:00,-2.7,,4.9,70,1004.1,-3.8
272,영주,2020-01-01 08:00,-1.9,,5.1,67,1004.1,-2.8
272,영주,2020-01-01 09:00,-.8,,5.2,65,1004.7,-.3
272,영주,2020-01-01 10:00,.7,,5.5,58,1005.1,1.6
272,영주,2020-01-01 11:00,.8,,7.2,56,1005.2,4
272,영주,2020-01-01 12:00,1.1,,6.4,58,1004.3,4.5
272,영주,2020-01-01 13:00,1.1,,6.4,57,1003.8,5.4
272,영주,2020-01-01 14:00,1.1,,6.8,59,1003.8,4.9
272,영주,2020-01-01 15:00,1,,5.9,59,1003.7,2.8
272,영주,2020-01-01 16:00,.9,,6.9,60,1004.3,1.4
272,영주,2020-01-01 17:00,.4,,5.6,63,1004.6,.2
272,영주,2020-01-01 18:00,.5,,5.8,59,1004.5,-.1
272,영주,2020-01-01 19:00,.3,,6.1,59,1004.6,-.6
272,영주,2020-01-01 20:00,.2,,5.9,58,1004.3,-1.2
272,영주,2020-01-01 21:00,0,,6.5,59,1004.3,-1.5
272,영주,2020-01-01 22:00,-.5,,4.4,61,1004.3,-2
272,영주,2020-01-01 23:00,-.4,,5.4,61,1004.3,-2.2
272,영주,2020-01-02 00:00,-.2,,5.7,61,1004.2,-2.3
273,문경,2020-01-01 01:00,-8.3,,2,52,1010.4,-6.1
273,문경,2020-01-01 02:00,-7.9,,.8,55,1009.9,-5.7
273,문경,2020-01-01 03:00,-7.5,,1.3,61,1010,-5
273,문경,2020-01-01 04:00,-7,,.9,65,1009.6,-4.4
273,문경,2020-01-01 05:00,-2.4,,2.5,67,1009.1,-3.7
273,문경,2020-01-01 06:00,-2,,2.8,66,1009,-3.7
273,문경,2020-01-01 07:00,-1.9,,2.9,67,1009.4,-3.5
273,문경,2020-01-01 08:00,-1.1,,3.7,63,1009.3,-3.1
273,문경,2020-01-01 09:00,-.1,,4.1,61,1009.9,-1.9
273,문경,2020-01-01 10:00,.2,,3.9,63,1010.4,-.9
273,문경,2020-01-01 11:00,.5,,4,63,1010.3,-.5
273,문경,2020-01-01 12:00,.9,,3.4,64,1009.3,-.1
273,문경,2020-01-01 13:00,1.4,,3.8,59,1008.7,.2
273,문경,2020-01-01 14:00,1.5,,3.7,60,1008.7,.5
273,문경,2020-01-01 15:00,1.3,,3.7,67,1008.6,1.1
273,문경,2020-01-01 16:00,.9,,3.1,67,1009.1,0
273,문경,2020-01-01 17:00,.8,,3.2,66,1009.3,-.2
273,문경,2020-01-01 18:00,.8,,3.3,68,1009.4,-.2
273,문경,2020-01-01 19:00,.8,,2.8,69,1009.4,-.2
273,문경,2020-01-01 20:00,.8,,3.5,66,1009.1,-.3
273,문경,2020-01-01 21:00,.6,,2.2,65,1009.1,-.3
273,문경,2020-01-01 22:00,.6,,2.3,63,1009,-.5
273,문경,2020-01-01 23:00,.7,,2.5,62,1009.2,-.7
273,문경,2020-01-02 00:00,.8,,2.1,62,1008.9,-.8
276,청송군,2020-01-01 01:00,-7.8,,3.5,58,1005.8,-7.7
276,청송군,2020-01-01 02:00,-7.9,,2.1,58,1005.7,-7.9
276,청송군,2020-01-01 03:00,-8.5,,1,63,1005.2,-8.2
276,청송군,2020-01-01 04:00,-8.5,,1.7,67,1005,-8.2
276,청송군,2020-01-01 05:00,-9.1,,.1,74,1004.7,-8.3
276,청송군,2020-01-01 06:00,-7,,2.2,72,1004.4,-7.9
276,청송군,2020-01-01 07:00,-6.6,,1.1,79,1004.6,-7.9
276,청송군,2020-01-01 08:00,-4.7,,2.6,77,1004.8,-6.6
276,청송군,2020-01-01 09:00,-3,,3.6,74,1005.3,-4.1
276,청송군,2020-01-01 10:00,-1.4,,5.1,69,1005.8,-.6
276,청송군,2020-01-01 11:00,.2,,5.2,66,1005.6,.4
276,청송군,2020-01-01 12:00,1.2,,4.1,63,1004.4,2.6
276,청송군,2020-01-01 13:00,2,,2.9,60,1003.4,3.4
276,청송군,2020-01-01 14:00,2.5,,4.1,59,1003,3.2
276,청송군,2020-01-01 15:00,2.6,,3.8,59,1003.2,2.1
276,청송군,2020-01-01 16:00,2,,4.3,60,1003.7,-.3
276,청송군,2020-01-01 17:00,1.1,,3.9,65,1004.2,-.3
276,청송군,2020-01-01 18:00,.4,,3.6,70,1004.7,-1.1
276,청송군,2020-01-01 19:00,-.6,,2.3,75,1004.9,-2
276,청송군,2020-01-01 20:00,-.7,,2.9,76,1004.6,-2.6
276,청송군,2020-01-01 21:00,-1.6,,1.6,80,1004.9,-3.1
276,청송군,2020-01-01 22:00,-3.2,,1.4,89,1004.7,-4.2
276,청송군,2020-01-01 23:00,-4.7,,.2,95,1004.7,-5.1
276,청송군,2020-01-02 00:00,-5,,0,97,1004.5,-5.5
277,영덕,2020-01-01 01:00,-4.4,,4.9,31,1024.7,-6.2
277,영덕,2020-01-01 02:00,-3.9,,7.7,40,1024.2,-5.6
277,영덕,2020-01-01 03:00,-3.5,,6.5,43,1023.9,-5.4
277,영덕,2020-01-01 04:00,-3.9,,5.1,42,1023.9,-6
277,영덕,2020-01-01 05:00,-4.5,,6.1,47,1023.7,-6.1
277,영덕,2020-01-01 06:00,-5.4,,2.9,59,1024,-7
277,영덕,2020-01-01 07:00,-4.9,,.9,58,1024.6,-7
277,영덕,2020-01-01 08:00,-3.6,,2.6,62,1025,-6.5
277,영덕,2020-01-01 09:00,-2.2,,1.2,57,1025.4,-3.8
277,영덕,2020-01-01 10:00,.2,,4.5,51,1025.5,.2
277,영덕,2020-01-01 11:00,1.6,,5.9,48,1025.2,3.2
277,영덕,2020-01-01 12:00,3.2,,4.2,45,1023.9,5.1
277,영덕,2020-01-01 13:00,3.7,,5,43,1023.2,6.3
277,영덕,2020-01-01 14:00,5,,5.1,42,1022.5,7.7
277,영덕,2020-01-01 15:00,5.3,,4.1,40,1022.6,7.2
277,영덕,2020-01-01 16:00,4.4,,4.8,42,1023.1,3.1
277,영덕,2020-01-01 17:00,2.9,,3.2,46,1023.6,.3
277,영덕,2020-01-01 18:00,2.3,,4.4,49,1024,-.2
277,영덕,2020-01-01 19:00,1.7,,3.7,52,1024.4,-.9
277,영덕,2020-01-01 20:00,1,,3.9,55,1023.9,-1.3
277,영덕,2020-01-01 21:00,1,,3.2,54,1023.7,-1.9
277,영덕,2020-01-01 22:00,.9,,2.9,55,1023.1,-2.1
277,영덕,2020-01-01 23:00,0,,1.9,58,1023.1,-2.7
277,영덕,2020-01-02 00:00,.6,,3,55,1023.1,-2.6
278,의성,2020-01-01 01:00,-8,,.7,60,1022.8,-7.7
278,의성,2020-01-01 02:00,-9.4,,.8,69,1022.5,-8.1
278,의성,2020-01-01 03:00,-10.2,,.3,73,1022.4,-8.5
278,의성,2020-01-01 04:00,-10.8,,.3,77,1022.2,-8.8
278,의성,2020-01-01 05:00,-10.7,,.4,78,1022.1,-8.3
278,의성,2020-01-01 06:00,-11.1,,.5,79,1021.8,-8.8
278,의성,2020-01-01 07:00,-11.2,,.4,79,1022.2,-9
278,의성,2020-01-01 08:00,-11.4,,.4,80,1022.3,-9.2
278,의성,2020-01-01 09:00,-8.2,,.2,67,1022.5,-5.3
278,의성,2020-01-01 10:00,-5.5,,.5,62,1022.9,-.6
278,의성,2020-01-01 11:00,-2.2,,.2,57,1022.4,-.1
278,의성,2020-01-01 12:00,1.5,,3.7,54,1021.1,1.7
278,의성,2020-01-01 13:00,3,,4.1,52,1020.1,4.9
278,의성,2020-01-01 14:00,3.6,,3.5,52,1019.9,4.4
278,의성,2020-01-01 15:00,3.6,,3.1,51,1020,4.1
278,의성,2020-01-01 16:00,3.3,,2.7,47,1020.3,.6
278,의성,2020-01-01 17:00,2.8,,2.5,51,1020.7,-.3
278,의성,2020-01-01 18:00,1.5,,1.1,57,1021,-.2
278,의성,2020-01-01 19:00,-1.3,,.3,71,1021.1,-.8
278,의성,2020-01-01 20:00,-1.9,,1.3,73,1020.8,-1.5
278,의성,2020-01-01 21:00,-2.6,,.4,78,1020.7,-1.7
278,의성,2020-01-01 22:00,-4,,.5,83,1020.7,-2.9
278,의성,2020-01-01 23:00,-4.9,,.2,86,1021,-3.9
278,의성,2020-01-02 00:00,-5.4,,.3,89,1020.8,-4.6
279,구미,2020-01-01 01:00,-4.7,,1.6,39,1027.3,-7.7
279,구미,2020-01-01 02:00,-4.8,,1.2,49,1026.8,-7.6
279,구미,2020-01-01 03:00,-4.2,,1.7,55,1026.7,-7.1
279,구미,2020-01-01 04:00,-5,,1.8,59,1026.4,-6
279,구미,2020-01-01 05:00,-3.8,,.8,59,1025.9,-3.7
279,구미,2020-01-01 06:00,-2.9,,.1,62,1025.8,-3
279,구미,2020-01-01 07:00,-2.9,,.6,66,1025.8,-3
279,구미,2020-01-01 08:00,-2.3,,1.2,75,1025.9,-4.3
279,구미,2020-01-01 09:00,-.9,,.8,71,1026.4,-1.7
279,구미,2020-01-01 10:00,.6,,.9,66,1026.7,.3
279,구미,2020-01-01 11:00,2.2,,1.4,65,1026.5,1.8
279,구미,2020-01-01 12:00,3.4,,1.9,56,1025.5,5.5
279,구미,2020-01-01 13:00,4.5,,2.2,52,1024.7,8.6
279,구미,2020-01-01 14:00,3.9,,2.4,53,1024.2,6.3
279,구미,2020-01-01 15:00,4.6,,2.5,50,1024.1,6.2
279,구미,2020-01-01 16:00,4.3,,1.7,49,1024.6,3.6
279,구미,2020-01-01 17:00,3.3,,1.2,55,1024.7,0
279,구미,2020-01-01 18:00,1.9,,1.1,62,1025.1,-.6
279,구미,2020-01-01 19:00,.8,,1.1,70,1025.2,-1.4
279,구미,2020-01-01 20:00,-.3,,0,77,1025,-2.3
279,구미,2020-01-01 21:00,-.6,,0,77,1024.9,-2.2
279,구미,2020-01-01 22:00,.4,,.4,76,1025,-1.3
279,구미,2020-01-01 23:00,.5,,.2,76,1025.2,-.8
279,구미,2020-01-02 00:00,.1,,.2,76,1024.9,-1.7
281,영천,2020-01-01 01:00,-5,,5.5,30,1020.3,-6.3
281,영천,2020-01-01 02:00,-5.3,,3.8,30,1020.4,-6.7
281,영천,2020-01-01 03:00,-4.9,,2.9,39,1019.7,-6.6
281,영천,2020-01-01 04:00,-5.5,,2.1,41,1019.6,-7.2
281,영천,2020-01-01 05:00,-5,,2.3,48,1019.3,-6.7
281,영천,2020-01-01 06:00,-3.4,,2.1,57,1019,-5.2
281,영천,2020-01-01 07:00,-1.8,,4.5,60,1019,-3.4
281,영천,2020-01-01 08:00,-1.7,,4.1,63,1019,-3.1
281,영천,2020-01-01 09:00,-.3,,4.5,59,1019.7,1
281,영천,2020-01-01 10:00,1.5,,5,52,1020.3,6.2
281,영천,2020-01-01 11:00,3.4,,4.2,46,1020.1,11.1
281,영천,2020-01-01 12:00,3.5,,5.8,47,1019,11.3
281,영천,2020-01-01 13:00,4.7,,4.7,46,1018,13
281,영천,2020-01-01 14:00,4.5,,5.4,48,1017.8,11.9
281,영천,2020-01-01 15:00,4.3,,4.5,46,1017.9,10
281,영천,2020-01-01 16:00,3.6,,4.3,46,1018.3,2.8
281,영천,2020-01-01 17:00,2.9,,3.4,51,1018.6,.9
281,영천,2020-01-01 18:00,1.7,,1.8,56,1019.1,-.9
281,영천,2020-01-01 19:00,.5,,1.6,61,1019,-2
281,영천,2020-01-01 20:00,-.1,,1.8,66,1018.7,-3
281,영천,2020-01-01 21:00,.1,,1.5,66,1018.7,-2.6
281,영천,2020-01-01 22:00,0,,2,67,1018.6,-2.6
281,영천,2020-01-01 23:00,.6,,2.6,66,1018.8,-1.8
281,영천,2020-01-02 00:00,.3,,2.4,65,1018.6,-2.7
283,경주시,2020-01-01 01:00,-3.7,,5.2,29,1027,-4.3
283,경주시,2020-01-01 02:00,-3.5,,5.3,27,1026.9,-4.3
283,경주시,2020-01-01 03:00,-3.4,,3.6,38,1026.6,-4.3
283,경주시,2020-01-01 04:00,-2.8,,4.7,46,1026.1,-4
283,경주시,2020-01-01 05:00,-2.6,,3.8,51,1026.1,-3.8
283,경주시,2020-01-01 06:00,-1.8,,4.1,54,1025.9,-3.4
283,경주시,2020-01-01 07:00,-1.3,,3.3,58,1025.8,-2.9
283,경주시,2020-01-01 08:00,-.8,,2.7,58,1025.9,-2.7
283,경주시,2020-01-01 09:00,0,,3.7,58,1026.6,-1.7
283,경주시,2020-01-01 10:00,1.6,,2.8,50,1027.2,-.1
283,경주시,2020-01-01 11:00,2.6,,6.3,50,1027,1.6
283,경주시,2020-01-01 12:00,3.4,,6.6,48,1025.9,4.2
283,경주시,2020-01-01 13:00,3.9,,5.2,48,1024.7,4.1
283,경주시,2020-01-01 14:00,4.5,,5.9,47,1024.4,6
283,경주시,2020-01-01 15:00,4.6,,4,49,1024.7,4.9
283,경주시,2020-01-01 16:00,4,,4,50,1025,1.7
283,경주시,2020-01-01 17:00,3.1,,4.2,52,1025.4,.1
283,경주시,2020-01-01 18:00,2.6,,3.4,53,1026,-.2
283,경주시,2020-01-01 19:00,1.6,,2.1,59,1026.2,-.7
283,경주시,2020-01-01 20:00,1.1,,1.8,62,1025.8,-1.1
283,경주시,2020-01-01 21:00,1.2,,2.1,61,1025.4,-1.5
283,경주시,2020-01-01 22:00,1.8,,3.8,58,1025.2,-1.4
283,경주시,2020-01-01 23:00,1.7,,3.2,60,1025.4,-1.4
283,경주시,2020-01-02 00:00,1.5,,4.4,60,1025.1,-1.4
284,거창,2020-01-01 01:00,-6.4,,2.1,36,1003.6,-5.5
284,거창,2020-01-01 02:00,-7.8,,3.1,49,1003.7,-5.9
284,거창,2020-01-01 03:00,-7.7,,1.7,53,1003.2,-5.9
284,거창,2020-01-01 04:00,-8.5,,.5,59,1003,-6.1
284,거창,2020-01-01 05:00,-7.6,,.7,52,1002.7,-6.1
284,거창,2020-01-01 06:00,-7.6,,1.2,65,1002.4,-5.5
284,거창,2020-01-01 07:00,-7.3,,.7,69,1002.4,-5.1
284,거창,2020-01-01 08:00,-7.3,,.2,77,1002.6,-4.7
284,거창,2020-01-01 09:00,-4.5,,0,66,1003.3,-2.7
284,거창,2020-01-01 10:00,-1.3,,.3,58,1003.4,0
284,거창,2020-01-01 11:00,2.2,,.9,49,1002.9,1.6
284,거창,2020-01-01 12:00,3.1,,2.4,48,1001.9,3.6
284,거창,2020-01-01 13:00,4.3,,1.4,44,1001.2,5.7
284,거창,2020-01-01 14:00,4.8,,2.6,44,1000.7,6.2
284,거창,2020-01-01 15:00,5,,1.6,43,1000.7,5.2
284,거창,2020-01-01 16:00,4.4,,.9,42,1001.4,1.9
284,거창,2020-01-01 17:00,3,,.6,49,1001.8,0
284,거창,2020-01-01 18:00,1.2,,2.2,59,1001.8,-.2
284,거창,2020-01-01 19:00,-.5,,.9,67,1002.2,-.4
284,거창,2020-01-01 20:00,-1.8,,1.5,73,1002,-.6
284,거창,2020-01-01 21:00,-2.2,,1.8,77,1001.8,-.9
284,거창,2020-01-01 22:00,-3.2,,.4,80,1002.3,-1.2
284,거창,2020-01-01 23:00,-3.2,,.9,79,1002.2,-1.4
284,거창,2020-01-02 00:00,-5,,.6,85,1002,-1.9
285,합천,2020-01-01 01:00,-7.7,,.3,82,1029.4,-6.1
285,합천,2020-01-01 02:00,-8,,.2,84,1029.6,-6.6
285,합천,2020-01-01 03:00,-8.7,,.7,87,1029.2,-6.8
285,합천,2020-01-01 04:00,-9,,.9,85,1028.8,-7
285,합천,2020-01-01 05:00,-8.8,,.8,80,1028.7,-6.9
285,합천,2020-01-01 06:00,-9.1,,.6,88,1028.5,-6.7
285,합천,2020-01-01 07:00,-8.7,,.5,81,1028.4,-6.1
285,합천,2020-01-01 08:00,-8.1,,.4,83,1028.5,-5.7
285,합천,2020-01-01 09:00,-7,,0,76,1029.3,-4.7
285,합천,2020-01-01 10:00,-4.1,,.4,62,1029.4,-1.3
285,합천,2020-01-01 11:00,.6,,.7,55,1028.8,1.5
285,합천,2020-01-01 12:00,3.5,,1.6,50,1027.6,6.4
285,합천,2020-01-01 13:00,4.6,,1.4,46,1026.6,8.8
285,합천,2020-01-01 14:00,5.5,,.9,42,1026,9.5
285,합천,2020-01-01 15:00,6.2,,1,42,1025.8,8.3
285,합천,2020-01-01 16:00,6.3,,.7,42,1026.2,5
285,합천,2020-01-01 17:00,4.7,,.1,48,1026.6,1.4
285,합천,2020-01-01 18:00,1.5,,.4,67,1026.8,.1
285,합천,2020-01-01 19:00,.3,,.3,71,1027.2,-.4
285,합천,2020-01-01 20:00,-1.4,,.6,80,1027.1,-1.1
285,합천,2020-01-01 21:00,-2.2,,.5,85,1027.1,-2
285,합천,2020-01-01 22:00,-2.8,,.8,85,1027.7,-2.7
285,합천,2020-01-01 23:00,-3.4,,.5,87,1027.7,-3.2
285,합천,2020-01-02 00:00,-4,,.2,92,1027.4,-3.8
288,밀양,2020-01-01 01:00,-3.1,,1.5,19,1030.6,-6.6
288,밀양,2020-01-01 02:00,-6.1,,.3,41,1030.8,-8
288,밀양,2020-01-01 03:00,-5,,.5,38,1030.2,-8.1
288,밀양,2020-01-01 04:00,-3.2,,1.1,41,1029.7,-6.9
288,밀양,2020-01-01 05:00,-4.4,,.3,53,1029.7,-7.3
288,밀양,2020-01-01 06:00,-2.9,,.2,53,1029.5,-5.8
288,밀양,2020-01-01 07:00,-3.4,,.2,62,1029.4,-5.1
288,밀양,2020-01-01 08:00,-3.1,,0,64,1029.3,-4.6
288,밀양,2020-01-01 09:00,.3,,0,58,1030.3,-1.5
288,밀양,2020-01-01 10:00,2.5,,.3,49,1030.5,1.7
288,밀양,2020-01-01 11:00,3.6,,2.2,39,1030,5.2
288,밀양,2020-01-01 12:00,4.6,,2.1,38,1029,7.8
288,밀양,2020-01-01 13:00,5.2,,1.1,35,1028.3,11.5
288,밀양,2020-01-01 14:00,5.6,,1.8,35,1027.9,11.6
288,밀양,2020-01-01 15:00,6.1,,1.5,34,1027.7,10.2
288,밀양,2020-01-01 16:00,5.9,,2.1,34,1028.1,5.1
288,밀양,2020-01-01 17:00,4.2,,.9,40,1028.5,1.7
288,밀양,2020-01-01 18:00,2.7,,1.3,47,1028.9,-1.1
288,밀양,2020-01-01 19:00,1.1,,.4,54,1029,-1
288,밀양,2020-01-01 20:00,.2,,.2,59,1028.8,-1.9
288,밀양,2020-01-01 21:00,-1.5,,.1,68,1028.8,-2.6
288,밀양,2020-01-01 22:00,-2,,.5,68,1029.1,-3.3
288,밀양,2020-01-01 23:00,-2.2,,.5,71,1029.2,-3.7
288,밀양,2020-01-02 00:00,-3,,.2,75,1028.9,-4.2
289,산청,2020-01-01 01:00,-4.7,,3.1,26,1015.3,-4.3
289,산청,2020-01-01 02:00,-5.1,,3.1,27,1015.5,-4.5
289,산청,2020-01-01 03:00,-6.2,,1.8,34,1015.4,-4.7
289,산청,2020-01-01 04:00,-5.3,,2.9,41,1015.2,-4.6
289,산청,2020-01-01 05:00,-2.2,,4.6,52,1014.7,-3.8
289,산청,2020-01-01 06:00,-.7,,4.7,57,1014.3,-2.7
289,산청,2020-01-01 07:00,-.4,,3.9,60,1014.2,-2.5
289,산청,2020-01-01 08:00,.3,,3.6,57,1014.3,-2.3
289,산청,2020-01-01 09:00,.5,,2.9,56,1014.8,-2
289,산청,2020-01-01 10:00,1.9,,3.6,52,1015,-1.4
289,산청,2020-01-01 11:00,2.8,,3.9,49,1014.7,-.2
289,산청,2020-01-01 12:00,3.6,,5.3,47,1013.7,1.2
289,산청,2020-01-01 13:00,4.3,,4.2,46,1013.1,2.6
289,산청,2020-01-01 14:00,4.6,,4.1,45,1012.6,3.5
289,산청,2020-01-01 15:00,4.7,,3.6,45,1012.5,2.6
289,산청,2020-01-01 16:00,4.6,,4.2,42,1013.2,.4
289,산청,2020-01-01 17:00,3.4,,2.9,43,1013.6,0
289,산청,2020-01-01 18:00,2.2,,2.3,47,1013.7,-.1
289,산청,2020-01-01 19:00,1.5,,2.4,52,1013.9,-.2
289,산청,2020-01-01 20:00,.6,,1.8,59,1013.7,-.4
289,산청,2020-01-01 21:00,.2,,2.8,62,1013.5,-.7
289,산청,2020-01-01 22:00,-.7,,1.2,66,1013.9,-1.1
289,산청,2020-01-01 23:00,-.2,,2,63,1013.9,-1.4
289,산청,2020-01-02 00:00,-1.9,,.6,71,1013.7,-1.9
294,거제,2020-01-01 01:00,-1.5,,2.3,35,1025.8,-5.1
294,거제,2020-01-01 02:00,-1.7,,2.9,36,1026.2,-5
294,거제,2020-01-01 03:00,-2.2,,1.7,39,1026.2,-5.7
294,거제,2020-01-01 04:00,-2.2,,1.8,39,1026,-5.6
294,거제,2020-01-01 05:00,-2.2,,1.4,41,1026,-4.6
294,거제,2020-01-01 06:00,-1.9,,1.6,42,1025.9,-4.6
294,거제,2020-01-01 07:00,-1.7,,1.6,49,1026.2,-4.3
294,거제,2020-01-01 08:00,-1.7,,1.2,54,1026,-4.3
294,거제,2020-01-01 09:00,.3,,1.2,53,1026.5,-1.8
294,거제,2020-01-01 10:00,1.8,,1.3,51,1027,.2
294,거제,2020-01-01 11:00,2.5,,1.2,51,1026.9,2.8
294,거제,2020-01-01 12:00,3.5,,2.5,48,1026,8.4
294,거제,2020-01-01 13:00,4.3,,1.5,45,1025.1,2.6
294,거제,2020-01-01 14:00,4.8,,1.2,43,1024.4,10.3
294,거제,2020-01-01 15:00,5.2,,1.6,44,1024.1,9.5
294,거제,2020-01-01 16:00,3.8,,.7,52,1024.5,3
294,거제,2020-01-01 17:00,2.8,,.5,59,1024.8,1
294,거제,2020-01-01 18:00,4,,1.9,49,1025,.7
294,거제,2020-01-01 19:00,1.9,,.1,61,1024.7,.4
294,거제,2020-01-01 20:00,.9,,.4,67,1024.5,-.3
294,거제,2020-01-01 21:00,.8,,.5,73,1024.6,-1.3
294,거제,2020-01-01 22:00,.9,,.2,75,1024.7,-2
294,거제,2020-01-01 23:00,2.9,,2.1,61,1025,-1.4
294,거제,2020-01-02 00:00,2.3,,1.5,61,1024.5,-1.6
295,남해,2020-01-01 01:00,-4.4,,.6,59,1026,-2.7
295,남해,2020-01-01 02:00,-4,,.8,52,1026,-2.9
295,남해,2020-01-01 03:00,-3.7,,.7,45,1026.4,-3.1
295,남해,2020-01-01 04:00,-4.9,,.9,48,1026.6,-3.1
295,남해,2020-01-01 05:00,-4.6,,.8,45,1026.1,-2.9
295,남해,2020-01-01 06:00,-4.7,,.6,46,1025.9,-3.1
295,남해,2020-01-01 07:00,-4.4,,.6,50,1026.2,-2.6
295,남해,2020-01-01 08:00,-5,,.6,51,1026.3,-2.8
295,남해,2020-01-01 09:00,-1,,.2,37,1026.6,-1.6
295,남해,2020-01-01 10:00,1.1,,.6,39,1026.9,0
295,남해,2020-01-01 11:00,2.1,,.8,36,1026.7,2.9
295,남해,2020-01-01 12:00,4.1,,1,37,1025.8,7.3
295,남해,2020-01-01 13:00,5.5,,1.1,38,1024.7,10
295,남해,2020-01-01 14:00,5.4,,1.5,41,1024,7.6
295,남해,2020-01-01 15:00,5.9,,1.1,45,1023.7,5.3
295,남해,2020-01-01 16:00,6.2,,1.2,46,1024.4,4.1
295,남해,2020-01-01 17:00,4.1,,1.1,52,1024.8,2
295,남해,2020-01-01 18:00,3.2,,1.2,56,1024.7,.7
295,남해,2020-01-01 19:00,2.5,,1,58,1024.7,.4
295,남해,2020-01-01 20:00,1.1,,.8,63,1024.5,.3
295,남해,2020-01-01 21:00,.3,,.5,66,1024.7,.2
295,남해,2020-01-01 22:00,.4,,.9,67,1025,0
295,남해,2020-01-01 23:00,.3,,.8,65,1025.2,-.3
295,남해,2020-01-02 00:00,0,,1,69,1025,-.6
