id,genres,vote_average,vote_count,popularity,title,keywords,overview,score
955,Adventure Action Thriller,5.9,1928,54.931334,Mission: Impossible II,terror spain cia helicopter secret identity skyscraper undercover island ex-lover secret mission dying and death secret agent computer duel lethal virus violence rescue team agent car research laboratory,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",6.418852945488458
1979,Adventure Fantasy Action Thriller,5.4,2589,60.810722999999996,Fantastic 4: Rise of the Silver Surfer,fire helicopter surfboard mask satellite airplane transformation forest resurrection marvel comic sequel superhero based on comic book outer space wedding explosion scientist interrogation double cross fantastic four military earth in peril superhuman strength duringcreditsstinger invisibility silver surfer forcefield elasticity absorbing power,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",6.049005676895635
87827,Adventure Drama Action,7.2,5797,51.328145,Life of Pi,ocean shipwreck hindu tiger faith zookeeper teenage boy cargo ship lifeboat injured animal,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",7.142935240313243
324668,Action Thriller,5.9,2341,62.641286,Jason Bourne,assassin amnesia flashback,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,6.367580928814599
70981,Science Fiction Adventure Mystery,6.3,5080,68.889395,Prometheus,android dystopia alien spin off creation emergency surgery aftercreditsstinger stasis archeological dig god complex cave drawing genetic mutation origins of life,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",6.476174799648435
68724,Science Fiction Action Drama Thriller,6.4,3439,67.33766999999999,Elysium,dystopia space station class conflict,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",6.59612076664413
97020,Action Science Fiction,5.7,2342,66.757869,RoboCop,cyborg future dystopia police remake violence detroit,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",6.255422383955539
75612,Action Science Fiction Adventure Mystery,6.4,4800,67.698004,Oblivion,spacecraft dystopia space drone imax human vs alien,"Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",6.555912227929581
1895,Science Fiction Adventure Action,7.1,4116,44.108427,Star Wars: Episode III - Revenge of the Sith,showdown death star vision cult figure hatred dream sequence expectant mother space opera chancel childbirth galactic war,"Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.",7.0576998075184285
1894,Adventure Action Science Fiction,6.4,3992,43.987061,Star Wars: Episode II - Attack of the Clones,senate investigation army death star jedi cult figure wedding violence kendo laser gun space opera spaceport teenage rebellion good becoming evil alien race mechanical hand yoda,"Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé as well as his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.",6.577519164017517
585,Animation Comedy Family,7.5,5996,106.815545,"Monsters, Inc.",monster infant energy supply company rivalry hijinks best friend scream conveyor belt energy company friend,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",7.37398750815477
76170,Action Science Fiction Adventure Fantasy,6.3,4053,15.953444000000001,The Wolverine,japan samurai mutant world war i marvel comic superhero based on comic book superhuman duringcreditsstinger,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",6.506885924209479
1893,Adventure Action Science Fiction,6.3,4432,54.035265,Star Wars: Episode I - The Phantom Menace,prophecy senate queen taskmaster galaxy apprentice taxes space opera,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",6.494381177259462
